Market	QuerySetName	QueryId	Query	Type	Frequency	UserLocation	UserLatLong	UserBoundingBox	TargetLocation	TargetLocationType	TargetLatLong	TargetCircleSizeInMiles
en-us	en-us UnifiedMaps-1410	cfefd9d1-80ba-5295-b079-f893f3eeb6dc	District of Columbia	Place	1	Laurel ,Maryland ,United States	39.0993,-76.8483	39.0531,-76.7303,38.741,-77.3029	District of Columbia,United States,North America	AdminDivision1	38.906,-77.017	7
en-us	en-us UnifiedMaps-1410	d0047480-894f-5db4-99cc-74716a0777b9	arboleda, san jose, costa rica	Place	1	Des Moines ,Iowa ,United States	41.6005,-93.6091	41.73186733,-93.43322754,41.46897187,-93.78479004	San Jose,Naranjo,Alajuela,Costa Rica,Central America,North America	PopulatedPlace	10.145,-84.402	27
en-us	en-us UnifiedMaps-1410	d03f38d9-9406-5630-931d-3a145f33ff5f	Anderson, Texas	Place	1	Dallas ,Texas ,United States 75219	32.8054,-96.8142	30.63909361,-95.81039429,30.33613915,-96.16195679	Anderson,Grimes,Texas,United States,North America	PopulatedPlace	30.488,-95.987	2
en-us	en-us UnifiedMaps-1410	d040f5d4-79c6-54f7-8265-d279c055f72e	Catasauqua, Pennsylvania 18032	Place	1	Catasauqua ,Pennsylvania ,United States 18032	40.6563,-75.4661	40.79041955,-75.29273987,40.52371684,-75.64430237	18032,Catasauqua,Lehigh,Pennsylvania,United States,North America	Postcode1	40.657,-75.469	2
en-us	en-us UnifiedMaps-1410	d095d5d0-a429-5583-b6d2-cb68d5238737	Tappan, New York	Place	1	Lenexa ,Kansas ,United States 66215	38.9564,-94.7432	39.1335,-94.5022,38.9435,-94.9417	Tappan,Rockland,New York,United States,North America	PopulatedPlace	41.022,-73.947	2
en-us	en-us UnifiedMaps-1410	d0afc20c-ccfe-50fc-9714-8f5a842aef08	Malaysia Kota Kinabalu	Place	1	Seoul ,Seoul Teukbyeolsi ,Korea (South) 158-070	37.5631,126.977	6.15147796,116.29165649,5.80182697,115.94009399	Kota Kinabalu,Division Pantai Barat Utara,Sabah,Malaysia,Asia	PopulatedPlace	5.981,116.074	2
en-us	en-us UnifiedMaps-1410	d0dd0be3-1ce1-519a-8763-83d4a23ff92f	Port Huron, Michigan	Place	1	Birmingham ,Michigan ,United States 48009	42.5457,-83.2165	43.10449226,-82.25257874,42.84727542,-82.60414124	Port Huron,St Clair,Michigan,United States,North America	PopulatedPlace	42.976,-82.428	2
en-us	en-us UnifiedMaps-1410	d0dd22a5-862b-5aaa-98d0-f062ca894e93	northumberland	Place	1	Minneapolis ,Minnesota ,United States 55405	44.9703,-93.305	45.09436786,-93.12904358,44.84564612,-93.48060608	Northumberland,England,United Kingdom,Europe	PopulatedPlace	55.24,-2.067	40
en-us	en-us UnifiedMaps-1410	d0e20d78-3c45-501b-9c12-547edbba0337	Philippines Manila	Place	1	Makati City ,National Capital Region ,Philippines 0700	14.5667,121.033	14.626109,123.689575,13.261333,122.283325	Manila, Philippines	PopulatedPlace	14.5874300003052,120.983680725098	17
en-us	en-us UnifiedMaps-1410	d0ea5288-b755-5744-bd19-a76b8a476db7	Mount Ruapehu, New Zealand	Place	1	Saddle Brook ,New Jersey ,United States 07663	40.9028,-74.096	-39.2725,175.584,-39.2978,175.545	Mount Ruapehu, New Zealand	PopulatedPlace	-39.29665,175.55696	2
en-us	en-us UnifiedMaps-1410	d121eee6-3b4b-5a66-846f-4b2df52ea31a	Massillon	Place	1	Lancaster ,Ohio ,United States 43130	39.6878,-82.6046	40.92959644,-81.34552002,40.66345202,-81.69708252	Massillon,Stark,Ohio,United States,North America	PopulatedPlace	40.795,-81.523	2
en-us	en-us UnifiedMaps-1410	d1272063-4d96-5c57-bb10-dcab1ae8667e	UnitedStatesofAmerica	Place	1	New York ,New York ,United States	40.7146,-74.0071	40.84757977,-73.83155823,40.58110616,-74.18312073	ViewPortCenter	PopulatedPlace	40.7144762815528,-74.00733948	4908
en-us	en-us UnifiedMaps-1410	d153c298-56cc-5176-acfd-b1c6d9556261	beijing	Place	1	Beijing ,Beijing Shi ,China 100000	39.9118,116.379	40.04654019,116.55532837,39.77688038,116.20376587	Beijing,Beijing,China,Asia	PopulatedPlace	39.907,116.388	11
en-us	en-us UnifiedMaps-1410	d16eb402-0c32-5df9-9c6b-933e45c06f68	baton rouge,la	Place	1	Franklin ,Louisiana ,United States 70538	29.7228,-91.5555	36.1345,-93.9809,36.0015,-94.2774	Baton Rouge,East Baton Rouge,Louisiana,United States,North America	PopulatedPlace	30.443,-91.187	12
en-us	en-us UnifiedMaps-1410	d182bdb4-6b18-5a9d-a5b1-b67a1c3c6b92	Bakerfields Ca	Place	1	Sonora ,California ,United States 95370	37.9843,-120.39	38.039,-120.233,37.9371,-120.467	Bakersfield, CA,United States	PopulatedPlace	35.36696,-119.01886	14
en-us	en-us UnifiedMaps-1410	d1a1f43b-8fb3-5da2-8da1-48707c31eaa1	Lincoln, NE	Place	1	Rockford ,Illinois ,United States 61107	42.283,-89.0048	42.4128114,-88.82926941,42.15271426,-89.18083191	Lincoln,Lancaster,Nebraska,United States,North America	PopulatedPlace	40.814,-96.708	2
en-us	en-us UnifiedMaps-1410	d209bb7e-cf90-555e-9955-198c6a24a344	ny	Place	1	New Britain ,Connecticut ,United States 06053	41.6898,-72.7892	41.82096681,-72.6134491,41.55843538,-72.9650116	New York,New York,United States,North America	PopulatedPlace	40.715,-74.007	320
en-us	en-us UnifiedMaps-1410	d21347e3-abf9-5ab6-b193-935295e291e9	itsaca, mn	Place	1	Fairport ,New York ,United States 14450	43.1005,-77.426	44.3154,-93.43,43.7794,-94.5259	Itasca State Park, MN,United States	PopulatedPlace	47.19297,-95.21938	78
en-us	en-us UnifiedMaps-1410	d23be83f-b977-5811-9831-ef704977f2db	m1h3b7	Place	1	Toronto ,Ontario ,Canada	43.6667,-79.4167	43.86923184,-79.35642864,43.85255356,-79.39930107	ViewPortCenter	PopulatedPlace	43.860893283199,-79.377864855	10
en-us	en-us UnifiedMaps-1410	d2470a22-caa7-56cd-a1d3-b1d2dfdb8b36	burton oh	Place	1	Buffalo Grove ,Illinois ,United States 60089	42.1666,-87.9615	42.29661162,-87.78556824,42.03603433,-88.13713074	Burton,Geauga,Ohio,United States,North America	PopulatedPlace	41.472,-81.146	2
en-us	en-us UnifiedMaps-1410	d24987ed-9e99-5b20-a791-cd496991fc82	Dasol, Pangasinan	Place	1	Makati City ,National Capital Region ,Philippines 0700	14.5667,121.033	14.73703453,121.20941162,14.39677371,120.85784912	Dasol,Pangasinan,Ilocos Region,Philippines,Asia	PopulatedPlace	15.989,119.875	10
en-us	en-us UnifiedMaps-1410	d265c356-5961-5ca8-9041-e490dbcc43c3	Twin Falls	Place	1	Sacramento ,California ,United States	38.5816,-121.494	40.6487,-115.969,36.0639,-126.516	Twin Falls,Twin Falls,Idaho,United States,North America	PopulatedPlace	42.556,-114.47	4
en-us	en-us UnifiedMaps-1410	d27e3a10-6938-596f-a332-152d36886c0d	Manitou Beach, Michigan	Place	1	Bellingham ,Washington ,United States 98225	48.7395,-122.481	42.10229819,-84.13398743,41.8409204,-84.48554993	Manitou Beach, MI	PopulatedPlace	41.9718284606934,-84.3099365234375	2
en-us	en-us UnifiedMaps-1410	d2c0be19-33e4-5bb7-ad93-22a29bed45b7	Keene	Place	1	Wilton ,Connecticut ,United States 06897	41.2094,-73.4409	43.0008,-72.0859,42.8678,-72.4134	Keene,Cheshire,New Hampshire,United States,North America	PopulatedPlace	42.933,-72.282	6
en-us	en-us UnifiedMaps-1410	d2c3d23c-9801-5f82-ae85-5d2ac2317304	Lake Tyee, Washington	Place	1	Atlanta ,Georgia ,United States 30339	33.871,-84.4635	48.69232018,-121.58981323,48.45971794,-121.94137573	Lake Tyee,Skagit,Washington,United States,North America	PopulatedPlace	48.576,-121.766	2
en-us	en-us UnifiedMaps-1410	d2d4821f-1891-5ce9-afd4-78d399c7ae36	bethesda MD	Place	1	New York ,New York ,United States	40.7143,-74.006	40.84757977,-73.83018494,40.58110616,-74.18174744	Bethesda,Montgomery,Maryland,United States,North America	PopulatedPlace	38.984,-77.121	2
en-us	en-us UnifiedMaps-1410	d2e2c27c-c764-50eb-ba04-a7a1f3569e15	Medellín, Antioquia	Place	1	Helsinki ,Uusimaa ,Finland	60.1667,24.9667	60.25412294,25.14221191,60.0792286,24.79064941	Medellin,Medellin,Antioquia,Colombia,South America	PopulatedPlace	6.238,-75.577	7
en-us	en-us UnifiedMaps-1410	d31730a4-f4ab-5a11-88bf-31b99e6763bc	alabama	Place	1	Olivia ,Minnesota ,United States 56277	44.7606,-94.986	44.88506649,-94.80995178,44.63543682,-95.16151428	Alabama,United States,North America	AdminDivision1	32.767,-86.84	197
en-us	en-us UnifiedMaps-1410	d35e59e7-a719-5cf2-9502-99492b39d50d	22033	Place	1	Herndon ,Virginia ,United States 20171	38.9266,-77.3936	39.06344859,-77.21809387,38.78995099,-77.56965637	22033,Fairfax,Fairfax City,Virginia,United States,North America	Postcode1	38.876,-77.384	3
en-us	en-us UnifiedMaps-1410	d3698ccf-ccfb-5bdb-9ced-2e4a1ff09f74	towns by chesterton in	Place	1	Valparaiso ,Indiana ,United States 46385	41.4591,-87.139	41.59079685,-86.96296692,41.32732632,-87.31452942	Chesterton,Porter,Indiana,United States,North America	PopulatedPlace	41.611,-87.063	2
en-us	en-us UnifiedMaps-1410	d392518d-d555-5839-9421-e28683068edf	Geneva, Illinois	Place	1	Westville ,Illinois ,United States 61883	40.0466,-87.6356	40.18097176,-87.46009827,39.91184298,-87.81166077	Geneva, IL	PopulatedPlace	41.8871917724609,-88.3051681518555	4
en-us	en-us UnifiedMaps-1410	d3959fc3-c25d-56e4-be38-6458f8369a4e	Greensburg	Place	1	Forest Hills ,New York ,United States 11375	40.7229,-73.8424	40.43179163,-79.36660767,40.16365761,-79.71817017	Greensburg,Washington,Maryland,United States,North America	PopulatedPlace	40.2978576302501,-79.54238892	2
en-us	en-us UnifiedMaps-1410	d3b863a9-cd40-5484-a280-0859deafda70	baltimore harbor	Place	1	Coatesville ,Pennsylvania ,United States 19320	39.9683,-75.8267	41.5349,-72.0749,38.3649,-79.5785	Inner Harbor,undefined,Baltimore Co.,MD,United States	Neighborhood	39.28452,-76.60849	2
en-us	en-us UnifiedMaps-1410	d3d9159b-ce9f-5b07-a896-7062cf13dd3b	Denver-CO	Place	1	Denver ,Colorado ,United States	39.7392,-104.985	39.87443854,-104.80888367,39.60410108,-105.16044617	Denver,Colorado,United States,North America	AdminDivision2	39.762,-104.877	17
en-us	en-us UnifiedMaps-1410	d41ae578-c50f-515c-82d1-360ba6b774b2	China Qingdao	Place	1	Seoul ,Seoul Teukbyeolsi ,Korea (South)	37.5631,126.977	36.20826906,120.55847168,35.92408849,120.20690918	Qingdao,Shandong,China,Asia	PopulatedPlace	36.11,120.356	9
en-us	en-us UnifiedMaps-1410	d41daa8e-5e74-51b8-97bd-0cf0852cc3e4	St Ignace	Place	1	Lansing ,Michigan ,United States 48917	42.7257,-84.636	44.4294,-93.4167,44.2915,-93.7665	St Ignace,Mackinac,Michigan,United States,North America	PopulatedPlace	45.867,-84.722	3
en-us	en-us UnifiedMaps-1410	d45045ba-9066-57f9-aa4c-c379dc8c6707	erskin, mn	Place	1	Belle Plaine ,Minnesota ,United States 56011	44.5834,-93.7675	44.70868222,-93.59184265,44.45829001,-93.94340515	Erskine, MN,United States	PopulatedPlace	47.66531,-96.01162	2
en-us	en-us UnifiedMaps-1410	d465a686-2e16-589f-857c-06c12e4c091b	navi mumbai	Place	1	Arlington ,Texas ,United States 76013	32.7203,-97.1568	33.0272,-96.49,32.6661,-97.2648	Navi Mumbai,Thane,Maharashtra,India,Asia	PopulatedPlace	19.041,73.072	3
en-us	en-us UnifiedMaps-1410	d48387e2-9471-522d-9132-530fff14b5fa	el salvordor capital landmark	Place	1	Lancaster ,Pennsylvania ,United States 17601	40.0754,-76.3189	40.20981886,-76.14280701,39.94080423,-76.49436951	El Salvador	CountryRegion	13.67164,-88.86363	96
en-us	en-us UnifiedMaps-1410	d4c3237a-6af2-596b-8966-eec4a7861952	Tierra Verde, Florida	Place	1	Chagrin Falls ,Ohio ,United States 44022	41.4462,-81.396	27.84757621,-82.54302979,27.53628259,-82.89459229	Tierra Verde,Pinellas,Florida,United States,North America	PopulatedPlace	27.692,-82.719	2
en-us	en-us UnifiedMaps-1410	d518b82f-74aa-56d8-9880-36a2155adb35	ft. gibson lake oklahoma	Place	1	Oklahoma City ,Oklahoma ,United States	35.4676,-97.5164	35.61041789,-97.34092712,35.32408937,-97.69248962	Fort Gibson Lake, OK,United States	PopulatedPlace	35.96978,-95.27982	8
en-us	en-us UnifiedMaps-1410	d519e344-8069-5e0f-8808-8052d3a20255	tiger beachThe Bahamas	Place	1	Denton ,Texas ,United States 76210	33.1464,-97.0902	26.566,-77.7126,26.4464,-77.9409	The Bahamas,Caribbean,North America	PopulatedPlace	25.036,-77.395	9
en-us	en-us UnifiedMaps-1410	d51eb388-05d7-5d38-b57c-c8cfaafa50fc	yangyuan	Place	1	Qaraghandy ,Qaraghandy ,Kazakhstan 470000	49.7989,73.0994	40.9701,115.343,40.5739,114.705	Yangyuan,Hebei,China,Asia	PopulatedPlace	40.128,114.128	10
en-us	en-us UnifiedMaps-1410	d543148c-ad23-53cf-96e3-394641c69640	wilson, ny	Place	1	Buffalo ,New York ,United States	42.8864,-78.8784	31.74218276,-110.20866394,31.44272385,-110.56022644	Wilson,Niagara,New York,United States,North America	PopulatedPlace	43.307,-78.826	2
en-us	en-us UnifiedMaps-1410	d546f163-daad-5f6e-b782-eb278f46796a	buckhannon, wv	Place	1	Huntington ,West Virginia ,United States 25705	38.4034,-82.3577	37.4059,-76.8625,37.3783,-76.9251	Buckhannon,Upshur,West Virginia,United States,North America	PopulatedPlace	38.993,-80.232	2
en-us	en-us UnifiedMaps-1410	d5531e3a-96e4-57fa-b302-3c70155768c5	United States Capitol	Place	1	Keller ,Texas ,United States 76248	32.9342,-97.2515	38.9058,-77.0125,38.8896,-77.0503	The Capitol, DC	LandmarkBuilding	38.8898086547852,-77.0103378295898	3
en-us	en-us UnifiedMaps-1410	d559f83f-b6d9-5fc5-8fc1-60c3b9f6fd6f	poplar bluff mo	Place	1	Sioux Falls ,South Dakota ,United States 57104	43.5954,-96.7017	40.41245044,-93.42018127,40.14423953,-93.77174377	Poplar Bluff,Butler,Missouri,United States,North America	PopulatedPlace	36.757,-90.393	5
en-us	en-us UnifiedMaps-1410	d5b1528b-d403-5ad4-b2fd-8de514aec232	Gulf Coast Alabama	Place	1	Belton ,Missouri ,United States 64012	38.7843,-94.5457	32.6497,-84.4577,30.1051,-89.8653	Alabama,United States,North America	AdminDivision1	32.767,-86.84	181
en-us	en-us UnifiedMaps-1410	d5e2d5db-af9c-516a-9d29-7cae15ff73c5	Japan Osaka	Place	1	Seoul ,Seoul Teukbyeolsi ,Korea (South)	37.5631,126.977	36.976227,138.317871,32.352123,132.692871	Osaka, Japan	PopulatedPlace	34.6775207519531,135.512908935547	25
en-us	en-us UnifiedMaps-1410	d5f82438-5a2c-54dc-b99f-f49fd05118d7	Aalborg, Denmark	Place	1	Kolding ,Syddanmark ,Denmark 6000	55.496,9.4731	55.59541939,9.64874268,55.39627171,9.29718018	Aalborg,North Jutland,Denmark,Europe	AdminDivision2	57.049,9.916	21
en-us	en-us UnifiedMaps-1410	d617ce75-5617-53c6-8711-a9e27cfed02a	west point, ny	Place	1	Liverpool ,New York ,United States 13088	43.1085,-76.1911	44.158563,-71.202393,42.106374,-74.014893	West Point,Orange,New York,United States,North America	PopulatedPlace	41.395,-73.955	6
en-us	en-us UnifiedMaps-1410	d628a7e2-a224-5206-b3af-dbe3d8812d05	Bori, Bori	Place	1	Dayton ,Ohio ,United States 45431	39.7649,-84.078	39.89972829,-83.90190125,39.62949026,-84.25346375	ViewPortCenter	PopulatedPlace	39.7647418522751,-84.0776825	14
en-us	en-us UnifiedMaps-1410	d65fac75-97cf-545d-ac56-a96d70ddfd6c	Qin Ling, China	Place	1	Punxsutawney ,Pennsylvania ,United States 15767	40.9515,-78.9778	34.7912,111.061,32.4495,108.248	Qin Ling,China,Asia	PopulatedPlace	33.638,109.791	85
en-us	en-us UnifiedMaps-1410	d67ce3ab-cee0-5892-b848-fb11120c4b25	cape cod national beach	Place	1	Billerica ,Massachusetts ,United States	42.5584,-71.269	46.5022,-59.5898,44.5318,-62.4023	Cape Cod, MA	Peninsula	41.8014793395996,-70.305419921875	25
en-us	en-us UnifiedMaps-1410	d6bdf485-e3bd-571d-aa22-a2a6b4adff46	Sparta, Tennessee	Place	1	Smithville ,Tennessee ,United States 37166	35.9232,-85.7902	36.06519701,-85.61439514,35.78049957,-85.96595764	Sparta,White,Tennessee,United States,North America	PopulatedPlace	35.926,-85.464	5
en-us	en-us UnifiedMaps-1410	d6c581f8-5e87-5131-8891-f9bd0554a40e	Agropoli	Place	1	Ruse ,Ruse ,Bulgaria 7000	43.8375,26.0086	43.96415609,26.18453979,43.71057159,25.83297729	Agropoli,Salerno,Campania,Italy,Europe	PopulatedPlace	40.35,14.992	2
en-us	en-us UnifiedMaps-1410	d71cb6c0-dcd7-58b9-883a-7e2f5d9df9e1	malashia	Place	1	Toms River ,New Jersey ,United States 08753	39.9872,-74.1601	40.12166559,-73.98399353,39.85230235,-74.33555603	Malaysia	CountryRegion	2.54900050163269,102.962615966797	1130
en-us	en-us UnifiedMaps-1410	d71fa055-fc0a-5d8b-a896-64cf8c1ce24a	Dyersville, IA	Place	1	Evans City ,Pennsylvania ,United States 16033	40.7907,-80.0455	40.92388971,-79.86991882,40.65772237,-80.22148132	Dyersville,Dubuque,Iowa,United States,North America	PopulatedPlace	42.48,-91.114	2
en-us	en-us UnifiedMaps-1410	d730875d-63fe-58fd-831d-ce6629253613	 New York United States	Place	1	Chicago ,Illinois ,United States 60606	41.8836,-87.6413	42.01410107,-87.46559143,41.75236093,-87.81715393	New York,United States,North America	AdminDivision1	42.937,-75.611	250
en-us	en-us UnifiedMaps-1410	d75ec489-ba6f-5195-8080-2b40d98d8f95	Libertyville, IL	Place	1	New York ,New York ,United States 10036	40.7605,-73.9933	40.89327248,-73.81782532,40.62698221,-74.16938782	Libertyville,Lake,Illinois,United States,North America	PopulatedPlace	42.288,-87.952	5
en-us	en-us UnifiedMaps-1410	d7637f42-0872-541e-869b-910171b500d5	arcadi ohio	Place	1	Staten Island ,New York ,United States 10314	40.5965,-74.1653	41.1156,-83.502,41.1023,-83.5221	Arcadia, OH,United States	PopulatedPlace	41.10953,-83.51198	2
en-us	en-us UnifiedMaps-1410	d7824ad9-c24a-5272-bcce-09956721abac	camden, ny	Place	1	Greensburg ,Pennsylvania ,United States 15601	40.3356,-79.5507	59.9024,38.2213,59.8355,38.0067	Camden,Oneida,New York,United States,North America	PopulatedPlace	43.336,-75.747	2
en-us	en-us UnifiedMaps-1410	d7bbe3d5-e41f-5a91-9b10-26c718ee8dc8	coppertown nd	Place	1	Sanborn ,Minnesota ,United States 56083	44.322,-95.1807	44.7394,-80.7606,34.9349,-103.992	Cooperstown, ND,United States	PopulatedPlace	47.44301,-98.12383	2
en-us	en-us UnifiedMaps-1410	d7c3b770-3327-5e82-9467-2bfd94d2434d	Ontario	Place	1	Mercer Island ,Washington ,United States 98040	47.5754,-122.227	47.6073,-122.081,47.5201,-122.316	Ontario,Canada,North America	AdminDivision1	50.067,-85.829	630
en-us	en-us UnifiedMaps-1410	d7d779e1-c82d-566f-8d6e-abd23057b187	massachusetts us	Place	1	Newtonville ,Massachusetts ,United States 02460	42.3522,-71.2098	42.1303,-71.5162,42.1273,-71.5198	Massachusetts,United States,North America	AdminDivision1	42.156,-71.566	105
en-us	en-us UnifiedMaps-1410	d8013619-84bd-5d5d-b102-af1a21a2c2fa	Cambridge, Massachusetts	Place	1	Woburn ,Massachusetts ,United States 01801	42.4868,-71.1542	42.4267,-71.0644,42.3524,-71.2077	Cambridge,Middlesex,Massachusetts,United States,North America	PopulatedPlace	42.367,-71.106	5
en-us	en-us UnifiedMaps-1410	d8153d18-92e1-5dfc-9305-15b2564d99e0	Perry, Iowa	Place	1	Ames ,Iowa ,United States	42.0347,-93.6199	44.5357,-90.4944,40.3884,-96.1194	Perry,Dallas,Iowa,United States,North America	PopulatedPlace	41.839,-94.106	4
en-us	en-us UnifiedMaps-1410	d81a3757-4f45-51a2-abf1-c235e63a7082	st john's american virgin islands	Place	1	Greensboro ,North Carolina ,United States 27455	36.1824,-79.8067	36.32397712,-79.63096619,36.04021587,-79.98252869	US Virgin Islands	CountryRegion	17.7526245117188,-64.7354202270508	48
en-us	en-us UnifiedMaps-1410	d880eeec-06b1-522a-8ce2-8cad258022cb	portland,oregon	Place	1	Seattle ,Washington ,United States	47.6036,-122.329	45.9126,-121.613,45.2044,-123.448	Portland,Multnomah,Oregon,United States,North America	PopulatedPlace	45.512,-122.676	11
en-us	en-us UnifiedMaps-1410	d8ab464c-4b73-55eb-a7ee-7609cca64e91	Jarabacoa	Place	1	Chang-Hua ,T'Ai-Wan ,Taiwan 500	24.0864,120.529	24.24696455,120.70472717,23.92601303,120.35316467	Jarabacoa,La Vega,Dominican Republic,Caribbean,North America	PopulatedPlace	19.12,-70.642	2
en-us	en-us UnifiedMaps-1410	d8ce1916-e488-5471-bee1-b56aae405d46	cleveland	Place	1	Washington ,District Of Columbia ,United States	38.8904,-77.032	39.02718542,-76.85623169,38.7535478,-77.20779419	Cleveland,Cuyahoga,Ohio,United States,North America	PopulatedPlace	41.505,-81.691	13
en-us	en-us UnifiedMaps-1410	d8f33312-23c7-5a64-a859-c9940b8e478a	Chilpancingo	Place	1	Saint Paul ,Minnesota ,United States	44.9444,-93.0933	17.71729367,-99.32395935,17.38209495,-99.67552185	Chilpancingo, Mexico	PopulatedPlace	17.5279502868652,-99.5064926147461	15
en-us	en-us UnifiedMaps-1410	d90f7cb4-19f2-5417-a643-5d83a003a705	Raleigh, North Carolina	Place	1	Statesville ,North Carolina ,United States 28625	35.7725,-80.7842	35.92798069,-78.46710205,35.64278922,-78.81866455	Raleigh,Durham,North Carolina,United States,North America	PopulatedPlace	35.927,-78.756	20
en-us	en-us UnifiedMaps-1410	d91723ea-f1a6-5731-aa24-318dc0c3c7ac	dingxi	Place	1	Leuven ,Vlaams-Brabant ,Belgium 3000	50.8858,4.7175	35.67405842,107.39669225,35.67282661,107.39544502	Dingxi,China,Asia	PopulatedPlace	35.56,104.586	3
en-us	en-us UnifiedMaps-1410	d9255d3b-009c-5e87-b104-339b53107613	Bellevue, WA	Place	1	Bellevue ,Washington ,United States 98007	47.6201,-122.141	47.73839981,-121.96472168,47.5014312,-122.31628418	Bellevue, WA	PopulatedPlace	47.6100196838379,-122.187850952148	7
en-us	en-us UnifiedMaps-1410	d97212a4-acca-5f40-b42c-ef04cc7174fd	Scotland	Place	1	Cockeysville ,Maryland ,United States 21030	39.4918,-76.6328	57.83268935,-4.56344604,57.6450332,-4.91500854	Scotland,United Kingdom,Europe	AdminDivision1	56.689,-4.043	320
en-us	en-us UnifiedMaps-1410	d9722f48-63db-5018-816c-f161d3196e1d	 Essex, United Kingdom	Place	1	Greenbrier ,Arkansas ,United States 72058	35.2451,-92.3663	51.4393,0.554843,51.3554,0.399317	Essex,England,United Kingdom,Europe	AdminDivision2	51.801,0.614	31
en-us	en-us UnifiedMaps-1410	d9778dfb-8c48-52cd-b2b4-4fe544e610a6	Central City, Kentucky	Place	1	Cape Coral ,Florida ,United States	26.6298,-81.9569	37.43343148,-86.94786072,37.15374961,-87.29942322	Central City,Muhlenberg,Kentucky,United States,North America	PopulatedPlace	37.294,-87.124	4
